assessment_id,result_id,study,question_id,short_question,answer,justification,final_domain_judgment,judgment_basis,source_text,source_pdf,result_location,reviewer,review_date
V38-V33-OD-0134,V33-OD-0134,Lu 2022,3.1,All or nearly all outcome data?,PN,6/100 excluded (five open conversions and one refusal); recovery-related missingness remains possible.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Lu_2022.txt,TEAS EA Verification/Source PDFs/getfile.php-3.pdf,First flatus result,AI assistant under user delegation,2026-09-20
V38-V33-OD-0134,V33-OD-0134,Lu 2022,3.2,Evidence missingness does not bias result?,NI,6/100 excluded (five open conversions and one refusal); recovery-related missingness remains possible.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Lu_2022.txt,TEAS EA Verification/Source PDFs/getfile.php-3.pdf,First flatus result,AI assistant under user delegation,2026-09-20
V38-V33-OD-0134,V33-OD-0134,Lu 2022,3.3,Missingness could depend on outcome?,PY,6/100 excluded (five open conversions and one refusal); recovery-related missingness remains possible.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Lu_2022.txt,TEAS EA Verification/Source PDFs/getfile.php-3.pdf,First flatus result,AI assistant under user delegation,2026-09-20
V38-V33-OD-0134,V33-OD-0134,Lu 2022,3.4,Such dependence likely?,NI,6/100 excluded (five open conversions and one refusal); recovery-related missingness remains possible.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Lu_2022.txt,TEAS EA Verification/Source PDFs/getfile.php-3.pdf,First flatus result,AI assistant under user delegation,2026-09-20
V38-V33-OD-0134,V33-OD-0134,Lu 2022,4.1,Measurement method inappropriate?,PN,Patient-reported flatus vulnerable to awareness; observed defecation considered separately.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Lu_2022.txt,TEAS EA Verification/Source PDFs/getfile.php-3.pdf,First flatus result,AI assistant under user delegation,2026-09-20
V38-V33-OD-0134,V33-OD-0134,Lu 2022,4.2,Measurement differs between arms?,PN,Patient-reported flatus vulnerable to awareness; observed defecation considered separately.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Lu_2022.txt,TEAS EA Verification/Source PDFs/getfile.php-3.pdf,First flatus result,AI assistant under user delegation,2026-09-20
V38-V33-OD-0134,V33-OD-0134,Lu 2022,4.3,Outcome assessor aware?,PY,Patient-reported flatus vulnerable to awareness; observed defecation considered separately.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Lu_2022.txt,TEAS EA Verification/Source PDFs/getfile.php-3.pdf,First flatus result,AI assistant under user delegation,2026-09-20
V38-V33-OD-0134,V33-OD-0134,Lu 2022,4.4,Awareness could influence measurement?,Y,Patient-reported flatus vulnerable to awareness; observed defecation considered separately.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Lu_2022.txt,TEAS EA Verification/Source PDFs/getfile.php-3.pdf,First flatus result,AI assistant under user delegation,2026-09-20
V38-V33-OD-0134,V33-OD-0134,Lu 2022,4.5,Influence likely?,NI,Patient-reported flatus vulnerable to awareness; observed defecation considered separately.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Lu_2022.txt,TEAS EA Verification/Source PDFs/getfile.php-3.pdf,First flatus result,AI assistant under user delegation,2026-09-20
V38-V33-OD-0134,V33-OD-0134,Lu 2022,5.1,Prospective analysis plan verified?,NI,Prospective result-level analysis plan not independently verified for this exact endpoint/window/contrast. Published outcome naming alone does not establish prespecification; no evidence sufficient to assert selective choice with High certainty.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Lu_2022.txt,TEAS EA Verification/Source PDFs/getfile.php-3.pdf,First flatus result,AI assistant under user delegation,2026-09-20
V38-V33-OD-0134,V33-OD-0134,Lu 2022,5.2,Result selected from multiple measurements?,PN,Prospective result-level analysis plan not independently verified for this exact endpoint/window/contrast. Published outcome naming alone does not establish prespecification; no evidence sufficient to assert selective choice with High certainty.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Lu_2022.txt,TEAS EA Verification/Source PDFs/getfile.php-3.pdf,First flatus result,AI assistant under user delegation,2026-09-20
V38-V33-OD-0134,V33-OD-0134,Lu 2022,5.3,Result selected from multiple analyses?,PN,Prospective result-level analysis plan not independently verified for this exact endpoint/window/contrast. Published outcome naming alone does not establish prespecification; no evidence sufficient to assert selective choice with High certainty.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Lu_2022.txt,TEAS EA Verification/Source PDFs/getfile.php-3.pdf,First flatus result,AI assistant under user delegation,2026-09-20
V38-V33-OD-0135,V33-OD-0135,Lu 2022,1.1,Random sequence?,Y,Computer sequence with sealed allocation.,Low,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Lu_2022.txt,TEAS EA Verification/Source PDFs/getfile.php-3.pdf,First defecation result,AI assistant under user delegation,2026-09-20
V38-V33-OD-0135,V33-OD-0135,Lu 2022,1.2,Concealed allocation?,PY,Computer sequence with sealed allocation.,Low,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Lu_2022.txt,TEAS EA Verification/Source PDFs/getfile.php-3.pdf,First defecation result,AI assistant under user delegation,2026-09-20
V38-V33-OD-0135,V33-OD-0135,Lu 2022,1.3,Baseline pattern suggests randomization failure?,PN,Computer sequence with sealed allocation.,Low,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Lu_2022.txt,TEAS EA Verification/Source PDFs/getfile.php-3.pdf,First defecation result,AI assistant under user delegation,2026-09-20
V38-V33-OD-0135,V33-OD-0135,Lu 2022,2.1,Participant aware?,PY,Patient awareness of treatment possible despite assessor masking.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Lu_2022.txt,TEAS EA Verification/Source PDFs/getfile.php-3.pdf,First defecation result,AI assistant under user delegation,2026-09-20
V38-V33-OD-0135,V33-OD-0135,Lu 2022,2.2,Care personnel aware?,PY,Patient awareness of treatment possible despite assessor masking.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Lu_2022.txt,TEAS EA Verification/Source PDFs/getfile.php-3.pdf,First defecation result,AI assistant under user delegation,2026-09-20
V38-V33-OD-0135,V33-OD-0135,Lu 2022,2.3,Trial-context deviations?,NI,Patient awareness of treatment possible despite assessor masking.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Lu_2022.txt,TEAS EA Verification/Source PDFs/getfile.php-3.pdf,First defecation result,AI assistant under user delegation,2026-09-20
V38-V33-OD-0135,V33-OD-0135,Lu 2022,2.4,Deviations affect outcome?,NI,Patient awareness of treatment possible despite assessor masking.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Lu_2022.txt,TEAS EA Verification/Source PDFs/getfile.php-3.pdf,First defecation result,AI assistant under user delegation,2026-09-20
V38-V33-OD-0135,V33-OD-0135,Lu 2022,2.5,Deviations balanced?,NI,Patient awareness of treatment possible despite assessor masking.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Lu_2022.txt,TEAS EA Verification/Source PDFs/getfile.php-3.pdf,First defecation result,AI assistant under user delegation,2026-09-20
V38-V33-OD-0135,V33-OD-0135,Lu 2022,2.6,Assignment-effect analysis appropriate?,PY,Patient awareness of treatment possible despite assessor masking.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Lu_2022.txt,TEAS EA Verification/Source PDFs/getfile.php-3.pdf,First defecation result,AI assistant under user delegation,2026-09-20
V38-V33-OD-0135,V33-OD-0135,Lu 2022,2.7,Analysis departure materially consequential?,NA,Patient awareness of treatment possible despite assessor masking.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Lu_2022.txt,TEAS EA Verification/Source PDFs/getfile.php-3.pdf,First defecation result,AI assistant under user delegation,2026-09-20
V38-V33-OD-0135,V33-OD-0135,Lu 2022,3.1,All or nearly all outcome data?,PN,6/100 excluded (five open conversions and one refusal); recovery-related missingness remains possible.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Lu_2022.txt,TEAS EA Verification/Source PDFs/getfile.php-3.pdf,First defecation result,AI assistant under user delegation,2026-09-20
V38-V33-OD-0135,V33-OD-0135,Lu 2022,3.2,Evidence missingness does not bias result?,NI,6/100 excluded (five open conversions and one refusal); recovery-related missingness remains possible.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Lu_2022.txt,TEAS EA Verification/Source PDFs/getfile.php-3.pdf,First defecation result,AI assistant under user delegation,2026-09-20
V38-V33-OD-0135,V33-OD-0135,Lu 2022,3.3,Missingness could depend on outcome?,PY,6/100 excluded (five open conversions and one refusal); recovery-related missingness remains possible.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Lu_2022.txt,TEAS EA Verification/Source PDFs/getfile.php-3.pdf,First defecation result,AI assistant under user delegation,2026-09-20
V38-V33-OD-0135,V33-OD-0135,Lu 2022,3.4,Such dependence likely?,NI,6/100 excluded (five open conversions and one refusal); recovery-related missingness remains possible.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Lu_2022.txt,TEAS EA Verification/Source PDFs/getfile.php-3.pdf,First defecation result,AI assistant under user delegation,2026-09-20
V38-V33-OD-0135,V33-OD-0135,Lu 2022,4.1,Measurement method inappropriate?,PN,Observable bowel motion collected by masked observer; less susceptible than first flatus.,Low,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Lu_2022.txt,TEAS EA Verification/Source PDFs/getfile.php-3.pdf,First defecation result,AI assistant under user delegation,2026-09-20
V38-V33-OD-0135,V33-OD-0135,Lu 2022,4.2,Measurement differs between arms?,PN,Observable bowel motion collected by masked observer; less susceptible than first flatus.,Low,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Lu_2022.txt,TEAS EA Verification/Source PDFs/getfile.php-3.pdf,First defecation result,AI assistant under user delegation,2026-09-20
V38-V33-OD-0135,V33-OD-0135,Lu 2022,4.3,Outcome assessor aware?,PN,Observable bowel motion collected by masked observer; less susceptible than first flatus.,Low,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Lu_2022.txt,TEAS EA Verification/Source PDFs/getfile.php-3.pdf,First defecation result,AI assistant under user delegation,2026-09-20
V38-V33-OD-0135,V33-OD-0135,Lu 2022,4.4,Awareness could influence measurement?,NA,Observable bowel motion collected by masked observer; less susceptible than first flatus.,Low,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Lu_2022.txt,TEAS EA Verification/Source PDFs/getfile.php-3.pdf,First defecation result,AI assistant under user delegation,2026-09-20
